Frame,Sub Frame,Phone_RX,Phone_RY,Phone_RZ,Phone_TX,Phone_TY,Phone_TZ,Robot_RX,Robot_RY,Robot_RZ,Robot_TX,Robot_TY,Robot_TZ
17797,0,-3.41761,-87.7337,1.65296,245.633,-1292.53,1162.4,137.14,-38.4245,-132.668,234.476,-1379.85,56.4442
17798,0,-3.43388,-87.6558,1.53888,245.145,-1292.53,1162.15,136.847,-39.8449,-133.33,234.478,-1379.84,56.4614
17799,0,-3.48258,-87.5701,1.4243,244.657,-1292.51,1161.92,137.465,-40.9173,-133.355,234.445,-1379.76,56.4587
17800,0,-3.63279,-87.5942,1.43651,244.181,-1292.54,1161.63,137.819,-42.1498,-133.548,234.393,-1379.74,56.4337
17801,0,-3.74071,-87.5602,1.3209,243.684,-1292.48,1161.36,138.017,-43.4956,-133.804,234.403,-1379.76,56.3748
17802,0,-3.71568,-87.4227,0.980844,243.155,-1292.37,1161.11,138.09,-44.8904,-134.105,234.443,-1379.86,56.3771
17803,0,-3.86724,-87.4613,0.861393,242.624,-1292.32,1160.75,138.198,-46.1434,-134.419,234.499,-1379.99,56.4549
17804,0,-3.99235,-87.5064,0.701751,242.096,-1292.25,1160.29,138.522,-47.3973,-134.724,234.576,-1380.04,56.5919
17805,0,-4.0951,-87.4771,0.506009,241.593,-1292.14,1159.94,138.599,-48.7233,-135.069,234.649,-1380.05,56.6014
17806,0,-4.19836,-87.4296,0.311065,241.104,-1292.04,1159.58,139.189,-50.3381,-134.657,234.583,-1380.13,56.5931
17807,0,-4.35749,-87.385,0.153171,240.644,-1291.94,1159.28,139.359,-51.7942,-134.825,234.524,-1380.18,56.6019
17808,0,-4.4737,-87.3347,-0.0530918,240.218,-1291.85,1158.97,139.439,-53.1207,-135.476,234.44,-1380.2,56.5998
17809,0,-4.6009,-87.3032,-0.217508,239.826,-1291.82,1158.67,139.619,-54.3182,-135.714,234.445,-1380.23,56.5796
17810,0,-4.75079,-87.2731,-0.401939,239.438,-1291.78,1158.37,139.743,-55.6922,-135.917,234.459,-1380.31,56.499
17811,0,-4.89463,-87.2328,-0.638475,239.063,-1291.75,1158.07,139.864,-57.1841,-136.21,234.576,-1380.4,56.6158
17812,0,-5.07164,-87.1459,-0.88228,238.69,-1291.69,1157.81,139.916,-58.6871,-136.415,234.593,-1380.45,56.6466
17813,0,-5.26507,-87.0779,-1.11864,238.346,-1291.64,1157.58,140.021,-60.0878,-136.547,234.599,-1380.47,56.7113
17814,0,-5.45804,-87.0552,-1.36349,238.037,-1291.64,1157.34,139.9,-61.4621,-136.942,234.567,-1380.46,56.7447
17815,0,-5.65174,-87.0496,-1.61266,237.758,-1291.67,1157.07,140.091,-62.8895,-137.006,234.576,-1380.56,56.7496
17816,0,-5.82622,-87.0246,-1.85435,237.512,-1291.75,1156.81,140.365,-64.3634,-137.074,234.545,-1380.67,56.662
17817,0,-6.06166,-86.9934,-2.01311,237.324,-1291.89,1156.61,140.541,-65.8244,-137.202,234.416,-1380.68,56.6116
17818,0,-6.34293,-86.9868,-2.13431,237.195,-1292.04,1156.44,140.526,-67.232,-137.536,234.358,-1380.65,56.6116
17819,0,-6.66487,-87.1231,-2.26398,237.132,-1292.27,1156.23,140.373,-68.6872,-137.84,234.367,-1380.74,56.6473
17820,0,-6.86651,-87.0674,-2.41989,237.052,-1292.55,1155.96,140.283,-70.2124,-137.943,234.389,-1380.86,56.6711
17821,0,-7.04256,-87.0493,-2.61874,237.023,-1292.85,1155.66,140.343,-71.5714,-138.147,234.359,-1380.9,56.7028
17822,0,-7.20591,-86.9738,-2.85111,236.995,-1293.16,1155.38,140.457,-72.9676,-138.224,234.341,-1380.93,56.6595
17823,0,-7.35913,-86.8919,-3.07786,237.015,-1293.52,1155.12,140.432,-74.4551,-138.37,234.276,-1380.92,56.5779
17824,0,-7.49673,-86.7655,-3.3408,237.062,-1293.87,1154.9,140.429,-76.0425,-138.624,234.168,-1380.85,56.4394
17825,0,-7.71083,-86.7201,-3.61919,237.141,-1294.26,1154.64,140.623,-77.5567,-138.403,234.172,-1380.97,56.4305
17826,0,-7.81301,-86.5972,-3.89758,237.203,-1294.64,1154.32,140.827,-78.9103,-138.452,234.153,-1381.13,56.4755
17827,0,-7.91613,-86.5353,-4.17238,237.317,-1295.02,1154.01,140.774,-80.3032,-138.684,234.152,-1381.21,56.5133
17828,0,-8.0677,-86.426,-4.43694,237.448,-1295.37,1153.79,140.671,-81.6382,-138.959,234.111,-1381.24,56.5605
17829,0,-8.26366,-86.3428,-4.67354,237.622,-1295.66,1153.62,140.419,-83.0949,-139.099,234.053,-1381.25,56.5653
17830,0,-8.49407,-86.2885,-4.88987,237.793,-1295.93,1153.47,140.472,-84.6701,-138.936,234.067,-1381.29,56.5005
17831,0,-8.67468,-86.2496,-5.16256,238.005,-1296.16,1153.32,140.788,-86.2024,-138.595,234.061,-1381.35,56.5245
17832,0,-8.90073,-86.2463,-5.40667,238.214,-1296.36,1153.19,140.448,-87.7233,-139.064,233.991,-1381.39,56.565
17833,0,-9.08217,-86.2275,-5.70062,238.452,-1296.52,1153.07,140.288,-89.2518,-139.156,233.987,-1381.44,56.6079
17834,0,-9.3294,-86.1719,-5.98531,238.715,-1296.61,1153.01,140.035,-90.7054,-139.242,233.955,-1381.53,56.5598
17835,0,-9.62773,-86.1543,-6.23622,238.974,-1296.67,1153.03,139.949,-92.3171,-139.194,233.873,-1381.58,56.4045
17836,0,-9.85077,-86.0999,-6.52377,239.244,-1296.67,1153.07,140.075,-93.8165,-139.016,233.822,-1381.62,56.3891
17837,0,-10.1397,-86.0457,-6.76688,239.549,-1296.63,1153.14,140.088,-95.3652,-138.683,233.781,-1381.66,56.5318
17838,0,-10.4239,-85.9621,-7.01909,239.837,-1296.52,1153.26,140.14,-96.9456,-138.356,233.766,-1381.62,56.5495
17839,0,-10.7477,-85.8689,-7.33583,240.13,-1296.38,1153.39,139.622,-98.5086,-138.721,233.734,-1381.54,56.4959
17840,0,-10.9315,-85.7455,-7.76724,240.444,-1296.23,1153.51,139.33,-100.19,-138.625,233.689,-1381.61,56.4366
17841,0,-11.2339,-85.6913,-8.12112,240.75,-1296.03,1153.6,139.014,-101.723,-138.789,233.702,-1381.76,56.4244
17842,0,-11.6414,-85.6429,-8.39996,241.085,-1295.78,1153.72,138.894,-103.232,-138.925,233.746,-1381.96,56.5113
17843,0,-11.9867,-85.6082,-8.68249,241.416,-1295.52,1153.69,138.658,-104.792,-138.98,233.784,-1382.06,56.5681
17844,0,-12.3087,-85.5795,-8.98323,241.712,-1295.27,1153.63,138.529,-106.688,-138.344,233.821,-1381.97,56.4946
17845,0,-12.5986,-85.5631,-9.29887,242.036,-1295,1153.49,138.014,-108.417,-138.563,233.682,-1381.77,56.2716
17846,0,-12.8913,-85.568,-9.65513,242.377,-1294.74,1153.34,137.569,-110.01,-138.584,233.6,-1381.77,56.2186
17847,0,-13.1687,-85.6015,-10.0266,242.766,-1294.44,1153.13,137.449,-111.741,-138.36,233.519,-1381.88,56.2205
17848,0,-13.441,-85.621,-10.3496,243.153,-1294.14,1152.9,137.354,-113.328,-138.196,233.472,-1382.01,56.2632
17849,0,-13.7674,-85.6364,-10.6225,243.582,-1293.84,1152.73,137.375,-114.95,-137.722,233.489,-1382.08,56.2648
17850,0,-14.0688,-85.7128,-10.9216,244,-1293.53,1152.42,136.879,-116.494,-137.733,233.446,-1382.04,56.2527
17851,0,-14.3387,-85.7393,-11.2385,244.445,-1293.19,1152.12,136.27,-118.153,-137.673,233.398,-1382.05,56.2163
17852,0,-14.6665,-85.7414,-11.4877,244.916,-1292.85,1151.83,135.477,-119.733,-137.783,233.439,-1382.18,56.3862
17853,0,-14.9034,-85.7366,-11.7821,245.412,-1292.52,1151.54,135.45,-121.292,-137.392,233.399,-1382.2,56.2917
17854,0,-15.1605,-85.745,-12.0879,245.939,-1292.16,1151.27,135.21,-122.871,-137.106,233.38,-1382.29,56.2173
17855,0,-15.4278,-85.7179,-12.3461,246.491,-1291.82,1151.02,134.924,-124.449,-136.92,233.329,-1382.31,56.1501
17856,0,-15.6913,-85.6759,-12.5934,247.049,-1291.49,1150.79,134.559,-126.135,-136.523,233.317,-1382.28,56.169
17857,0,-15.9439,-85.6132,-12.8159,247.62,-1291.18,1150.55,134.116,-127.805,-136.351,233.313,-1382.3,56.1816
17858,0,-16.1571,-85.638,-13.1713,248.134,-1290.78,1150.21,133.537,-129.33,-136.269,233.269,-1382.3,56.1838
17859,0,-16.3429,-85.6088,-13.5436,248.704,-1290.35,1149.87,133.053,-130.869,-136.208,233.172,-1382.35,56.1259
17860,0,-16.5745,-85.5706,-13.8065,249.228,-1289.95,1149.6,132.635,-132.392,-135.919,233.115,-1382.35,56.1531
17861,0,-16.7987,-85.5131,-14.0643,249.733,-1289.54,1149.36,132.162,-134.017,-135.535,233.052,-1382.31,56.1765
17862,0,-17.0221,-85.4567,-14.3915,250.239,-1289.07,1149.04,131.597,-135.614,-135.221,232.997,-1382.25,56.1439
17863,0,-17.2301,-85.4388,-14.7127,250.75,-1288.63,1148.67,131.118,-137.271,-134.992,232.962,-1382.22,56.0521
17864,0,-17.4053,-85.46,-15.0475,251.231,-1288.16,1148.26,130.892,-138.969,-134.583,232.898,-1382.21,56.0046
17865,0,-17.5704,-85.4531,-15.2426,251.7,-1287.8,1147.9,130.458,-140.642,-134.211,232.838,-1382.18,56.0491
17866,0,-17.7976,-85.4495,-15.4446,252.137,-1287.38,1147.56,129.734,-142.212,-134.026,232.758,-1382.14,56.1091
17867,0,-17.9943,-85.4205,-15.64,252.547,-1286.94,1147.25,129.17,-143.93,-133.573,232.699,-1382.11,56.0745
17868,0,-18.2474,-85.4135,-15.8272,252.942,-1286.49,1146.93,128.687,-145.683,-133.038,232.651,-1382.09,56.0061
17869,0,-18.4095,-85.3551,-16.0744,253.341,-1286.03,1146.68,128.264,-147.317,-132.704,232.609,-1382.06,56.0769
17870,0,-18.5914,-85.3432,-16.3599,253.676,-1285.48,1146.32,127.667,-148.858,-132.259,232.546,-1382.02,56.0368
17871,0,-18.7765,-85.3496,-16.6834,253.976,-1284.87,1145.88,127.083,-150.49,-131.793,232.477,-1381.98,56.0303
17872,0,-18.9315,-85.3324,-17.001,254.233,-1284.28,1145.51,126.474,-152.265,-131.189,232.42,-1381.96,55.9804
17873,0,-19.0832,-85.3183,-17.309,254.463,-1283.71,1145.15,125.827,-153.958,-130.558,232.387,-1381.91,55.9736
17874,0,-19.2118,-85.2722,-17.6338,254.687,-1283.1,1144.8,125.134,-155.569,-130.352,232.328,-1381.84,56.0027
17875,0,-19.4296,-85.1817,-17.9038,254.902,-1282.47,1144.55,124.49,-157.227,-129.942,232.253,-1381.81,56.0434
17876,0,-19.6249,-85.0892,-18.2085,255.107,-1281.8,1144.31,123.886,-159,-129.431,232.205,-1381.73,56.0292
17877,0,-19.8218,-85.0248,-18.3965,255.269,-1281.2,1144.01,123.171,-160.805,-128.692,232.209,-1381.72,56.0128
17878,0,-19.9819,-84.9777,-18.6552,255.425,-1280.58,1143.69,122.452,-162.458,-128.046,232.168,-1381.7,56.0176
17879,0,-20.1009,-84.9547,-18.9457,255.56,-1279.91,1143.3,121.725,-164.047,-127.565,232.128,-1381.69,56.0961
17880,0,-20.2075,-84.9219,-19.1789,255.704,-1279.3,1142.93,121.05,-165.635,-126.987,232.05,-1381.7,56.108
17881,0,-20.2782,-84.8487,-19.5476,255.87,-1278.6,1142.61,120.128,-167.32,-126.439,231.944,-1381.71,55.9983
17882,0,-20.4353,-84.8555,-19.7118,255.958,-1278,1142.23,119.226,-169.152,-125.632,231.905,-1381.66,55.921
17883,0,-20.5396,-84.8054,-20.001,256.047,-1277.35,1141.93,118.441,-171.02,-124.887,231.88,-1381.65,56.0176
17884,0,-20.6942,-84.7378,-20.1325,256.068,-1276.78,1141.66,117.53,-172.858,-124.107,231.874,-1381.71,56.0741
17885,0,-20.807,-84.6979,-20.2946,256.033,-1276.2,1141.33,116.504,-174.658,-123.515,231.757,-1381.82,56.0096
17886,0,-20.8827,-84.6132,-20.5785,256.048,-1275.6,1141.08,115.407,-176.455,-123.167,231.67,-1381.88,55.9495
17887,0,-21.0272,-84.5221,-20.8149,255.987,-1274.91,1140.86,114.386,-178.391,-122.223,231.585,-1381.97,55.9363
17888,0,-21.1855,-84.4839,-20.9963,255.882,-1274.25,1140.57,113.422,-180.323,-121.21,231.593,-1381.98,55.9302
17889,0,-21.291,-84.4317,-21.2296,255.803,-1273.62,1140.33,112.436,-182.157,-120.15,231.573,-1381.95,55.8975
17890,0,-21.3762,-84.3866,-21.4235,255.684,-1273.02,1140.07,111.295,-183.878,-119.476,231.499,-1381.94,55.8835
17891,0,-21.4599,-84.3593,-21.5835,255.537,-1272.47,1139.81,110.485,-185.622,-118.479,231.408,-1381.91,55.8896
17892,0,-21.4779,-84.3231,-21.7488,255.337,-1271.95,1139.64,109.353,-187.316,-117.616,231.329,-1381.9,55.9559
17893,0,-21.5772,-84.2862,-21.8741,255.156,-1271.4,1139.46,108.284,-189.033,-116.789,231.264,-1381.87,55.9471
17894,0,-21.6852,-84.242,-22.0442,254.943,-1270.76,1139.34,107.428,-190.641,-116.066,231.194,-1381.8,55.9983
17895,0,-21.7559,-84.1339,-22.2272,254.749,-1270.16,1139.33,106.569,-192.429,-114.857,231.133,-1381.8,55.9067
17896,0,-21.86,-84.1222,-22.3415,254.479,-1269.58,1139.19,105.472,-194.001,-114.048,231.084,-1381.75,55.865
17897,0,-21.9304,-84.0406,-22.5191,254.195,-1268.94,1139.12,104.248,-195.616,-113.33,231.074,-1381.69,55.862
17898,0,-21.9965,-83.9957,-22.75,253.854,-1268.23,1139.04,103.033,-197.273,-112.316,231.055,-1381.69,55.9115
17899,0,-22.0988,-83.9012,-22.8849,253.488,-1267.57,1139.09,101.971,-198.88,-111.098,231.038,-1381.68,55.8873
17900,0,-22.1805,-83.8083,-23.0304,253.079,-1266.85,1139.13,100.926,-200.561,-110.179,230.996,-1381.66,55.9431
17901,0,-22.2456,-83.7042,-23.2164,252.687,-1266.2,1139.18,99.8609,-202.221,-109.163,230.912,-1381.64,55.9503
17902,0,-22.3541,-83.6684,-23.3262,252.222,-1265.51,1139.16,98.7499,-203.706,-108.301,230.91,-1381.59,55.9858
17903,0,-22.5254,-83.5427,-23.3892,251.802,-1264.86,1139.35,97.5117,-205.201,-107.357,230.862,-1381.53,55.974
17904,0,-22.6382,-83.4661,-23.4405,251.349,-1264.29,1139.47,96.161,-206.655,-106.47,230.805,-1381.48,55.9711
17905,0,-22.8342,-83.4692,-23.3282,250.818,-1263.72,1139.51,94.988,-208.305,-105.323,230.795,-1381.5,55.9578
17906,0,-22.7778,-83.3169,-23.708,250.392,-1262.93,1139.69,93.6109,-209.836,-104.129,230.784,-1381.53,56.008
17907,0,-22.8631,-83.3291,-23.6585,249.809,-1262.21,1139.7,92.419,-211.301,-102.983,230.796,-1381.5,56.0003
17908,0,-22.8932,-83.3553,-23.7759,249.323,-1261.58,1139.74,91.0643,-212.641,-102.541,230.727,-1381.54,56.2261
17909,0,-22.9149,-83.3578,-23.9169,248.847,-1260.95,1139.78,89.9152,-213.913,-101.572,230.618,-1381.47,56.1607
17910,0,-22.9963,-83.3557,-23.9908,248.361,-1260.31,1139.86,88.5652,-215.46,-100.377,230.569,-1381.46,56.1592
17911,0,-23.0566,-83.2594,-24.1044,247.895,-1259.66,1140.09,87.0915,-216.924,-99.3316,230.516,-1381.37,56.1583
17912,0,-23.0985,-83.162,-24.2518,247.362,-1258.94,1140.3,85.8715,-218.315,-98.0342,230.487,-1381.36,56.225
17913,0,-23.3036,-83.1758,-24.0643,246.714,-1258.2,1140.4,84.6123,-219.775,-96.9444,230.412,-1381.37,56.2283
17914,0,-23.3327,-83.1818,-24.2332,246.147,-1257.39,1140.47,83.129,-221.203,-95.8529,230.33,-1381.37,56.2598
17915,0,-23.4437,-83.181,-24.2558,245.589,-1256.62,1140.61,81.4316,-222.625,-94.5471,230.265,-1381.32,56.1771
17916,0,-23.5496,-83.1312,-24.2248,245.075,-1255.94,1140.89,79.7755,-223.826,-93.0026,230.158,-1381.31,56.0737
17917,0,-23.6107,-83.0399,-24.2936,244.615,-1255.18,1141.21,78.4681,-225.619,-91.8591,230.161,-1381.39,56.2357
17918,0,-23.616,-83.0489,-24.3954,244.096,-1254.4,1141.39,76.7533,-226.868,-90.3101,230.094,-1381.38,56.1078
17919,0,-23.6332,-83.0072,-24.4565,243.611,-1253.65,1141.68,75.1596,-228.36,-89.3705,230.119,-1381.37,56.2622
17920,0,-23.714,-82.9101,-24.4938,243.133,-1252.82,1142.04,73.6531,-229.799,-88.0054,230.063,-1381.32,56.3501
17921,0,-23.7861,-82.8616,-24.4959,242.614,-1252.03,1142.31,72.0193,-231.338,-86.611,230.012,-1381.36,56.3855
17922,0,-23.8346,-82.8614,-24.6139,242.158,-1251.2,1142.57,70.2855,-232.687,-85.2653,229.941,-1381.36,56.3691
17923,0,-23.9509,-82.8961,-24.5448,241.576,-1250.32,1142.78,68.508,-233.925,-83.8473,229.948,-1381.35,56.3362
17924,0,-23.9577,-82.8936,-24.5651,241.034,-1249.55,1143.01,66.8873,-235.238,-82.3237,229.937,-1381.37,56.2994
17925,0,-23.993,-82.9349,-24.6786,240.541,-1248.62,1143.12,65.1728,-236.72,-80.8691,229.973,-1381.47,56.4831
17926,0,-24.0387,-82.9605,-24.7288,240.052,-1247.71,1143.28,63.2007,-238.022,-79.1459,229.929,-1381.41,56.4319
17927,0,-24.0344,-83.0161,-24.793,239.585,-1246.83,1143.47,61.4883,-239.475,-78.1106,229.865,-1381.42,56.6542
17928,0,-24.0737,-83.0924,-24.8065,239.149,-1245.92,1143.66,59.5123,-240.087,-76.3575,229.61,-1381.28,56.2216
17929,0,-24.1272,-83.1204,-24.7784,238.741,-1245.02,1143.94,57.6897,-241.714,-74.5546,229.492,-1381.35,56.2865
17930,0,-24.1736,-83.1713,-24.816,238.342,-1244.1,1144.19,55.6892,-242.815,-73.1417,229.452,-1381.29,56.2639
17931,0,-24.241,-83.217,-24.7598,237.927,-1243.14,1144.5,53.5898,-243.948,-71.3126,229.516,-1381.28,56.2484
17932,0,-24.3025,-83.3206,-24.7777,237.513,-1242.12,1144.75,51.6053,-245.024,-69.4808,229.605,-1381.25,56.2541
17933,0,-24.4269,-83.3255,-24.7364,237.132,-1241.11,1145.16,49.451,-246.263,-67.7021,229.676,-1381.27,56.3082
17934,0,-24.5268,-83.4609,-24.7381,236.757,-1240,1145.36,47.6523,-247.46,-66.0966,229.637,-1381.28,56.3788
17935,0,-24.5965,-83.565,-24.8022,236.397,-1238.86,1145.69,45.8932,-248.597,-64.2501,229.556,-1381.28,56.3779
17936,0,-24.7223,-83.5674,-24.7485,236.075,-1237.74,1146.15,43.658,-249.188,-62.7194,229.41,-1381.14,56.1518
17937,0,-24.9362,-83.4913,-24.6665,235.771,-1236.59,1146.71,41.834,-250.434,-60.9927,229.443,-1381.19,56.2878
17938,0,-25.0407,-83.6122,-24.687,235.423,-1235.43,1146.92,39.9507,-251.363,-59.2248,229.461,-1381.16,56.294
17939,0,-25.0837,-83.6688,-24.7671,235.129,-1234.26,1147.21,38.1149,-252.204,-57.4865,229.481,-1381.15,56.3214
17940,0,-25.144,-83.6628,-24.7945,234.841,-1233.08,1147.52,36.5567,-253.127,-55.8049,229.461,-1381.14,56.3617
17941,0,-25.1531,-83.7674,-24.7647,234.563,-1232.02,1147.71,34.7023,-253.94,-54.1952,229.388,-1381.06,56.3005
17942,0,-25.2486,-83.8379,-24.733,234.353,-1230.87,1147.98,32.8502,-254.481,-52.6714,229.415,-1380.94,56.218
17943,0,-25.2708,-83.959,-24.7635,234.199,-1229.71,1148.08,30.9176,-255.232,-50.7446,229.491,-1380.88,56.2344
17944,0,-25.2568,-83.9842,-24.8181,234.039,-1228.57,1148.3,28.8855,-256.089,-48.8174,229.574,-1380.91,56.2926
17945,0,-25.2379,-84.0612,-24.793,233.877,-1227.48,1148.5,27.0881,-256.696,-47.052,229.586,-1380.84,56.2905
17946,0,-25.2946,-84.1293,-24.7414,233.756,-1226.3,1148.71,25.4701,-257.153,-45.2705,229.491,-1380.68,56.1483
17947,0,-25.2983,-84.2567,-24.7851,233.673,-1225.1,1148.81,23.4968,-258.093,-43.4273,229.447,-1380.67,56.189
17948,0,-25.3605,-84.1993,-24.7447,233.662,-1223.93,1149.28,21.2865,-258.616,-42.1001,229.412,-1380.57,56.1037
17949,0,-25.4592,-84.2349,-24.681,233.544,-1222.69,1149.6,19.1436,-259.21,-40.0703,229.413,-1380.59,56.1031
17950,0,-25.5268,-84.2618,-24.5655,233.443,-1221.52,1149.97,16.9211,-259.565,-38.0868,229.408,-1380.58,56.018
17951,0,-25.6334,-84.2042,-24.4345,233.401,-1220.31,1150.37,14.7644,-260.405,-35.9238,229.387,-1380.63,56.0891
17952,0,-25.711,-84.2269,-24.4558,233.357,-1219,1150.64,12.44,-260.855,-33.8281,229.373,-1380.6,56.0343
17953,0,-25.8552,-84.2416,-24.3297,233.27,-1217.76,1150.97,10.5151,-261.365,-31.862,229.337,-1380.58,56.0506
17954,0,-25.9011,-84.2924,-24.2621,233.238,-1216.55,1151.15,8.64707,-261.692,-30.0228,229.264,-1380.47,55.9493
17955,0,-25.8347,-84.3495,-24.2983,233.278,-1215.33,1151.24,6.48347,-262.109,-28.1624,229.183,-1380.47,55.9094
17956,0,-25.8106,-84.5281,-24.4233,233.293,-1213.98,1151.08,4.31825,-262.563,-26.1831,229.137,-1380.46,55.9551
17957,0,-25.8393,-84.5648,-24.3771,233.317,-1212.73,1151.21,2.26904,-262.773,-24.1601,229.194,-1380.44,55.9131
17958,0,-25.7792,-84.6246,-24.3341,233.374,-1211.6,1151.34,0.057417,-262.982,-22.212,229.238,-1380.49,55.9372
17959,0,-25.7231,-84.7062,-24.3088,233.458,-1210.37,1151.37,-2.29443,-263.143,-20.3062,229.305,-1380.46,55.9884
17960,0,-25.7533,-84.6921,-24.2582,233.584,-1209.08,1151.55,-4.70759,-263.32,-18.4852,229.287,-1380.35,56.0048
17961,0,-25.7897,-84.6946,-24.1957,233.735,-1207.82,1151.76,-6.34739,-263.331,-16.4528,229.221,-1380.32,55.9974
17962,0,-25.7795,-84.7542,-24.1855,233.862,-1206.51,1151.92,-8.24115,-263.532,-14.5423,229.096,-1380.32,56.0173
17963,0,-25.726,-84.8164,-24.2341,234.039,-1205.15,1152.16,-10.4538,-264.007,-12.5276,228.973,-1380.3,56.0386
17964,0,-25.7806,-84.7558,-24.241,234.242,-1203.75,1152.51,-12.3786,-263.93,-10.4547,228.905,-1380.35,56.0112
17965,0,-25.8359,-84.7846,-24.2262,234.46,-1202.41,1152.78,-13.9461,-263.718,-8.48273,228.94,-1380.35,56.0023
17966,0,-25.9091,-84.8038,-24.1655,234.677,-1201.04,1153.13,-16.0099,-263.662,-6.49496,228.903,-1380.32,55.9728
17967,0,-25.9829,-84.7419,-24.1162,234.914,-1199.59,1153.6,-18.7369,-263.733,-4.8223,228.832,-1380.21,55.9329
17968,0,-26.0805,-84.7517,-24.064,235.172,-1198.23,1153.94,-20.5773,-263.502,-2.8948,228.75,-1380.18,55.9402
17969,0,-26.1878,-84.7942,-23.9381,235.494,-1196.91,1154.26,-22.6401,-263.478,-0.884553,228.696,-1380.05,55.9939
17970,0,-26.37,-84.8121,-23.8014,235.848,-1195.56,1154.63,-24.2781,-263.303,1.34012,228.676,-1380.05,56.0205
17971,0,-26.5901,-84.8913,-23.6736,236.203,-1194.28,1154.9,-26.8815,-263.019,3.10872,228.676,-1380.04,55.9891
17972,0,-26.5923,-84.9687,-23.6172,236.609,-1193.15,1155.08,-28.9897,-262.838,4.88477,228.728,-1380.05,55.9646
17973,0,-26.6175,-84.9567,-23.5369,237.072,-1192,1155.31,-30.634,-262.475,7.04893,228.713,-1379.96,55.9675
17974,0,-26.5633,-85.0224,-23.4834,237.546,-1191,1155.43,-32.879,-262.223,8.91779,228.629,-1379.83,55.9733
17975,0,-26.4882,-85.0397,-23.4508,238.129,-1190.03,1155.56,-34.7267,-261.865,10.994,228.628,-1379.78,55.9728
17976,0,-26.4489,-85.0548,-23.3526,238.724,-1189.12,1155.68,-36.6019,-261.534,13.048,228.669,-1379.75,56.0559
17977,0,-26.4429,-85.0328,-23.2618,239.35,-1188.26,1155.81,-38.7578,-260.918,14.6738,228.696,-1379.78,56.0377
17978,0,-26.3018,-85.0269,-23.2156,240.041,-1187.44,1155.88,-40.768,-260.262,16.4883,228.747,-1379.73,55.9883
17979,0,-26.1464,-85.2198,-23.2759,240.765,-1186.59,1155.62,-42.8847,-259.885,18.5392,228.785,-1379.58,55.9816
17980,0,-26.057,-85.1606,-23.2128,241.57,-1185.84,1155.87,-44.3096,-259.398,21.0123,228.807,-1379.56,56.0569
17981,0,-25.9661,-85.2213,-23.2171,242.398,-1185.01,1155.91,-46.1994,-258.894,22.9746,228.811,-1379.53,56.0746
17982,0,-25.9236,-85.2325,-23.0997,243.225,-1184.25,1156,-48.0438,-258.289,24.8295,228.827,-1379.5,56.0999
17983,0,-25.8698,-85.3387,-23.0049,244.097,-1183.45,1156.01,-49.8702,-257.52,26.7545,228.848,-1379.51,56.0538
17984,0,-25.7463,-85.3964,-22.9872,245.002,-1182.69,1156.04,-52.2883,-256.696,28.5363,228.878,-1379.51,56.0521
17985,0,-25.7388,-85.5393,-22.8815,245.905,-1181.98,1156.04,-54.0151,-255.889,30.2907,228.948,-1379.53,56.0645
17986,0,-25.7204,-85.6378,-22.7747,246.922,-1181.26,1156.14,-56.0187,-255.14,32.1091,228.939,-1379.47,56.1115
17987,0,-25.6189,-85.6496,-22.7296,248.023,-1180.52,1156.29,-58.0698,-254.427,34.1514,228.792,-1379.31,56.1336
17988,0,-25.5332,-85.6588,-22.4949,249.038,-1179.89,1156.48,-60.016,-253.781,36.273,228.649,-1379.17,56.0938
17989,0,-25.493,-85.6324,-22.3168,250.101,-1179.21,1156.72,-61.8655,-252.889,38.199,228.535,-1379.14,56.0414
17990,0,-25.4844,-85.7067,-22.1594,251.193,-1178.48,1156.88,-63.9709,-251.87,40.2329,228.512,-1379.18,56.0395
17991,0,-25.5035,-85.7498,-22.0239,252.289,-1177.74,1156.98,-65.7164,-250.743,41.9853,228.596,-1379.14,56.0051
17992,0,-25.3904,-85.7215,-22.0724,253.403,-1176.96,1157.12,-67.248,-249.837,43.7363,228.676,-1379.1,56.0811
17993,0,-25.2742,-85.6879,-22.0522,254.492,-1176.24,1157.27,-69.07,-248.839,45.5167,228.69,-1378.98,56.1117
17994,0,-25.1568,-85.7967,-22.0332,255.528,-1175.54,1157.14,-70.7546,-247.977,47.5416,228.673,-1378.82,56.1672
17995,0,-25.0596,-85.7061,-22.0159,256.651,-1174.82,1157.31,-72.7096,-247.008,49.5485,228.626,-1378.7,56.1855
17996,0,-25.0818,-85.6529,-21.9348,257.761,-1174.1,1157.45,-74.2655,-245.991,51.2183,228.604,-1378.75,56.1893
17997,0,-25.0833,-85.5224,-21.8035,258.912,-1173.47,1157.75,-76.2446,-244.787,52.7787,228.629,-1378.78,56.1528
17998,0,-24.8178,-85.4619,-22.0214,260.072,-1172.74,1157.86,-77.8551,-243.636,54.4273,228.773,-1378.81,56.1705
17999,0,-24.7669,-85.533,-21.9893,261.218,-1172.07,1157.8,-79.6353,-242.299,56.0034,228.945,-1378.83,56.1527
18000,0,-24.8075,-85.5116,-21.8291,262.336,-1171.49,1157.91,-81.1892,-240.987,57.6736,229.042,-1378.82,56.1049
18001,0,-24.755,-85.5943,-21.871,263.501,-1170.82,1157.89,-82.876,-239.817,59.445,229.068,-1378.74,56.1617
