Frame,Sub Frame,Phone_RX,Phone_RY,Phone_RZ,Phone_TX,Phone_TY,Phone_TZ,Robot_RX,Robot_RY,Robot_RZ,Robot_TX,Robot_TY,Robot_TZ
0,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
7719,0,150.773,198.376,80.4399,630.047,72.2219,1216.77,-120.498,27.8473,115.502,-16.7544,-550.94,59.7592
7720,0,150.848,198.271,80.6511,629.912,71.674,1217.26,-119.789,28.6532,115.208,-16.7188,-551,59.7085
7721,0,150.751,198.244,80.596,629.747,71.0047,1217.62,-119.036,29.4898,114.852,-16.6798,-551.067,59.7108
7722,0,150.56,198.198,80.697,629.627,70.3288,1217.97,-118.637,30.4264,114.439,-16.6973,-551.215,59.6851
7723,0,150.557,198.164,80.6744,629.526,69.6528,1218.44,-117.946,31.3049,113.858,-16.686,-551.231,59.7333
7724,0,150.824,198.105,80.5852,629.461,68.9475,1219.08,-117.426,32.1683,113.119,-16.732,-551.272,59.8053
7725,0,151.02,198.048,80.6462,629.429,68.2101,1219.74,-116.988,33.0022,112.543,-16.8709,-551.299,59.7797
7726,0,151.347,198.015,80.3158,629.359,67.4361,1220.29,-116.371,33.9133,111.947,-16.907,-551.406,59.7943
7727,0,151.369,197.991,80.2462,629.373,66.6086,1220.83,-115.674,34.6978,111.417,-16.9139,-551.415,59.8167
7728,0,151.807,197.955,79.5374,629.363,65.7049,1221.46,-115.099,35.5667,110.912,-16.9388,-551.464,59.8027
7729,0,152.435,197.934,78.8408,629.343,64.7703,1222.22,-114.455,36.3208,110.315,-16.9976,-551.413,59.9003
7730,0,152.999,197.878,78.5076,629.362,63.8636,1222.99,-114.073,37.0899,109.681,-17.1356,-551.294,59.9311
7731,0,153.313,197.814,78.5203,629.406,63.0212,1223.62,-113.731,37.8289,109.051,-17.2207,-551.228,59.8238
7732,0,153.487,197.789,78.3571,629.408,62.0599,1224.15,-113.239,38.6251,108.451,-17.2478,-551.229,59.7798
7733,0,153.733,197.672,78.1968,629.437,61.0504,1224.7,-112.599,39.2223,107.961,-17.257,-551.35,59.8447
7734,0,154.128,197.541,77.9938,629.425,60.0847,1225.3,-111.897,39.789,107.566,-17.2704,-551.412,59.9147
7735,0,154.634,197.356,78.0777,629.494,59.2079,1225.99,-111.347,40.4702,107.042,-17.2633,-551.506,59.9237
7736,0,155.151,197.114,78.2876,629.609,58.3839,1226.72,-110.735,41.2123,106.737,-17.3136,-551.492,59.9082
7737,0,155.835,196.898,77.7746,629.672,57.467,1227.31,-110.186,42.0244,106.241,-17.3662,-551.491,59.9477
7738,0,156.123,196.6,77.7741,629.744,56.5663,1227.78,-109.474,42.9276,105.808,-17.3565,-551.563,59.9593
7739,0,156.276,196.403,77.6159,629.725,55.6164,1228.07,-108.883,43.7039,105.21,-17.3432,-551.63,59.9261
7740,0,156.438,196.326,77.4384,629.689,54.6562,1228.38,-108.177,44.3652,104.712,-17.3688,-551.668,60.0224
7741,0,156.512,196.215,77.5646,629.658,53.6774,1228.69,-107.486,45.1515,104.116,-17.3738,-551.754,60.0166
7742,0,156.603,196.109,77.697,629.588,52.6952,1228.95,-107.094,46.105,103.357,-17.3803,-551.814,59.9757
7743,0,156.463,196.024,78.1109,629.464,51.6589,1229.11,-106.48,46.8073,102.844,-17.3948,-551.828,60.0082
7744,0,156.323,195.953,78.2393,629.282,50.5803,1229.09,-105.679,47.4604,102.335,-17.4056,-551.969,60.0876
7745,0,155.924,195.878,78.9004,629.131,49.4429,1229.08,-105.25,48.3886,101.646,-17.4729,-551.947,59.9156
7746,0,155.532,195.915,79.3443,628.935,48.3356,1229.02,-104.451,49.1232,101.063,-17.4976,-552.004,59.9671
7747,0,155.423,195.948,79.5615,628.703,47.2175,1229.01,-103.79,49.9619,100.448,-17.5115,-552.019,59.9371
7748,0,155.132,196.056,79.9091,628.505,46.0186,1228.99,-103.119,50.5741,99.7466,-17.5578,-551.925,59.9631
7749,0,154.631,196.186,80.4315,628.367,44.801,1228.99,-102.486,51.3668,99.148,-17.6467,-551.913,59.9302
7750,0,154.426,196.25,80.5635,628.295,43.5978,1229.09,-101.53,51.9772,98.6546,-17.6699,-552.031,59.932
7751,0,154.56,196.161,80.5374,628.288,42.4823,1229.34,-100.599,52.8772,98.2375,-17.6773,-552.157,59.8668
7752,0,155.005,196.012,80.1636,628.283,41.3832,1229.65,-99.6969,53.4436,97.7147,-17.6292,-552.323,59.8706
7753,0,155.308,195.83,80.1934,628.322,40.4255,1229.96,-98.6996,54.2568,97.208,-17.6261,-552.401,59.9557
7754,0,155.512,195.587,80.3187,628.349,39.5335,1230.19,-98.0979,55.2255,96.4417,-17.6524,-552.48,59.9242
7755,0,155.68,195.348,80.6007,628.38,38.6907,1230.46,-97.4332,56.09,95.6658,-17.7513,-552.435,59.9426
7756,0,156.097,195.136,80.2044,628.3,37.7971,1230.65,-96.7355,56.8426,94.8719,-17.8579,-552.471,59.8705
7757,0,156.266,194.863,80.2617,628.297,36.9288,1230.82,-95.66,57.4286,94.1032,-17.844,-552.469,59.8071
7758,0,156.082,194.664,80.8046,628.252,36.1201,1230.92,-94.8182,58.0076,93.5747,-17.8198,-552.59,59.7823
7759,0,156.008,194.424,81.2709,628.213,35.3546,1231.04,-94.0011,58.7589,92.984,-17.8218,-552.684,59.7418
7760,0,155.708,194.195,82.1904,628.216,34.6647,1231.17,-93.2373,59.5237,92.3894,-17.8053,-552.742,59.7773
7761,0,155.982,193.973,82.016,628.126,33.9558,1231.27,-92.4212,60.1654,91.7038,-17.8136,-552.75,59.8516
7762,0,156.487,193.714,81.4681,628.008,33.2157,1231.4,-91.756,60.8502,91.0097,-17.8277,-552.755,59.9282
7763,0,156.58,193.413,81.7618,628.003,32.5487,1231.63,-90.9974,61.3942,90.4124,-17.824,-552.737,59.9888
7764,0,157.197,193.134,80.9987,627.903,31.7767,1231.87,-90.314,62.0249,89.9626,-17.9016,-552.786,59.933
7765,0,157.542,192.806,80.8124,627.889,31.0779,1232.15,-89.7857,62.548,89.3049,-17.914,-552.927,59.902
7766,0,158.17,192.533,80.11,627.775,30.3183,1232.38,-88.7512,62.8975,88.9682,-17.9156,-553.019,59.9626
7767,0,158.805,192.258,79.5824,627.61,29.6307,1232.54,-88.0875,63.3305,88.3823,-17.9059,-553.052,59.9656
7768,0,159.236,192.008,79.3073,627.413,28.8899,1232.65,-87.5249,64.0029,87.8039,-17.9044,-553.119,59.955
7769,0,159.342,191.717,79.4742,627.224,28.2243,1232.66,-87.122,64.5846,87.084,-17.9576,-553.127,59.8871
7770,0,159.527,191.473,79.4794,626.92,27.5398,1232.6,-86.4113,64.9534,86.5654,-17.9869,-553.242,59.9566
7771,0,159.189,191.259,80.3144,626.644,26.8263,1232.47,-85.7745,65.4908,85.8585,-18.0168,-553.449,59.922
7772,0,158.878,191.122,80.9065,626.311,26.0204,1232.29,-84.9506,65.8896,85.4097,-17.999,-553.504,59.9319
7773,0,158.866,191.014,80.8338,625.866,25.193,1232.04,-84.4604,66.3447,84.6838,-17.9693,-553.439,59.9352
7774,0,158.619,190.962,81.2875,625.511,24.3775,1231.92,-84.0094,66.8981,84.1638,-18.0078,-553.461,60.0092
7775,0,158.792,190.807,81.3549,625.155,23.5721,1231.96,-83.3423,67.4332,83.6342,-18.0543,-553.456,60.0471
7776,0,158.993,190.671,81.518,624.845,22.7306,1232.14,-82.7771,68.0385,83.112,-18.1417,-553.521,60.0165
7777,0,159.27,190.469,81.4578,624.58,21.903,1232.36,-82.0132,68.533,82.4967,-18.1999,-553.626,59.9924
7778,0,159.706,190.378,81.0359,624.239,21.0429,1232.57,-81.1289,68.9968,82.1339,-18.322,-553.591,59.9758
7779,0,159.958,190.277,81.2213,623.961,20.1801,1232.95,-80.4029,69.4249,81.3564,-18.2991,-553.708,60.0729
7780,0,160.32,190.224,80.9574,623.617,19.2527,1233.28,-79.7607,69.8695,80.593,-18.3641,-553.726,60.0569
7781,0,160.593,190.13,80.7537,623.219,18.4284,1233.51,-78.9202,70.2673,79.9794,-18.4248,-553.675,59.9399
7782,0,160.947,190.03,80.384,622.771,17.556,1233.72,-78.2096,70.782,79.3857,-18.499,-553.586,59.8764
7783,0,161.966,189.882,79.0011,622.166,16.6251,1233.95,-77.5432,71.4303,78.6729,-18.5529,-553.5,59.8582
7784,0,162.469,189.691,78.3937,621.607,15.7278,1234.09,-76.81,72.0413,78.0046,-18.6583,-553.488,59.8013
7785,0,162.492,189.509,78.445,620.993,14.8954,1234.08,-76.0092,72.4767,77.3545,-18.7134,-553.532,59.8036
7786,0,162.511,189.409,78.4224,620.208,14.0928,1233.89,-75.3032,72.9507,76.6592,-18.7547,-553.569,59.7843
7787,0,162.163,189.497,78.587,619.328,13.2192,1233.57,-74.5035,73.312,75.935,-18.7684,-553.526,59.9098
7788,0,161.839,189.525,79.0711,618.427,12.3799,1233.24,-73.8176,73.9474,75.1916,-18.815,-553.485,59.8511
7789,0,161.615,189.559,79.1561,617.466,11.4695,1232.84,-73.067,74.3639,74.4698,-18.8795,-553.416,59.8837
7790,0,161.303,189.592,79.5696,616.54,10.5541,1232.53,-72.1586,74.6323,73.8779,-18.9992,-553.473,59.7088
7791,0,160.877,189.683,80.1928,615.567,9.56108,1232.23,-71.5169,75.3604,73.2354,-18.9774,-553.404,59.764
7792,0,160.648,189.831,80.1096,614.5,8.52278,1231.86,-70.6031,75.7737,72.7365,-19.0287,-553.487,59.7076
7793,0,160.403,189.889,80.4872,613.527,7.51721,1231.64,-69.8945,76.1523,72.0933,-19.0983,-553.584,59.6386
7794,0,160.293,189.968,80.697,612.484,6.4613,1231.42,-69.2637,76.7323,71.4196,-19.0563,-553.587,59.6929
7795,0,159.872,190.259,80.8119,611.406,5.37959,1231.13,-68.5136,77.0868,70.6942,-19.0823,-553.648,59.6792
7796,0,160.048,190.368,80.6643,610.311,4.35021,1230.92,-67.8491,77.5202,69.9611,-19.1267,-553.674,59.7772
7797,0,159.837,190.465,80.7994,609.198,3.30454,1230.63,-67.169,77.9861,69.2681,-19.2118,-553.68,59.7956
7798,0,160.276,190.469,79.8057,607.985,2.21924,1230.34,-66.5069,78.4463,68.5673,-19.2191,-553.676,59.8153
7799,0,159.914,190.662,80.0298,606.775,1.13096,1229.9,-65.8791,78.9289,67.8971,-19.2356,-553.673,59.7529
7800,0,159.422,190.928,80.19,605.504,0.00534248,1229.43,-65.1745,79.3559,67.3636,-19.2812,-553.664,59.7081
7801,0,158.93,191.19,80.4573,604.19,-1.1002,1228.93,-64.4116,79.654,66.7767,-19.3462,-553.699,59.7048
7802,0,158.53,191.415,80.7224,602.927,-2.21183,1228.49,-63.7229,79.9669,66.2185,-19.4415,-553.764,59.694
7803,0,158.026,191.682,80.6976,601.564,-3.36313,1227.87,-62.9616,80.2149,65.6926,-19.4961,-553.83,59.7155
7804,0,158.171,191.837,80.1489,600.197,-4.50217,1227.54,-62.2963,80.6052,65.0664,-19.5335,-553.88,59.7309
7805,0,157.843,192.158,80.1823,598.813,-5.66537,1227.17,-61.5772,80.8951,64.4712,-19.5531,-553.946,59.7873
7806,0,157.192,192.423,80.6225,597.537,-6.70833,1226.74,-60.9534,81.2731,63.7923,-19.5663,-553.952,59.7597
7807,0,157.212,192.639,80.1279,596.185,-7.85045,1226.47,-60.2962,81.6655,63.1575,-19.5868,-553.975,59.7683
7808,0,157.582,192.787,79.3042,594.865,-9.06804,1226.38,-59.5536,82.1181,62.548,-19.5787,-553.95,59.8045
7809,0,157.431,192.975,79.1673,593.487,-10.0965,1226.13,-58.9386,82.5906,61.819,-19.6226,-553.914,59.8069
7810,0,157.161,193.183,79.0788,592.066,-11.1998,1225.8,-58.153,82.9543,61.1415,-19.7109,-553.95,59.8127
7811,0,157.039,193.422,78.547,590.627,-12.3368,1225.46,-57.3255,83.2428,60.4526,-19.7961,-554.036,59.7834
7812,0,156.545,193.571,79.197,589.272,-13.3903,1225.27,-56.485,83.5055,59.6961,-19.8567,-554.078,59.715
7813,0,156.551,193.848,78.6071,587.61,-14.5263,1224.86,-55.7593,83.901,58.9438,-19.8324,-554.07,59.6422
7814,0,156.028,194.046,79.0451,586.117,-15.5691,1224.5,-54.9829,84.3447,58.2752,-19.8332,-554.02,59.6527
7815,0,155.394,194.27,79.4827,584.57,-16.6383,1224.07,-54.2005,84.7356,57.582,-19.8734,-554.038,59.6458
7816,0,155.058,194.483,79.7682,583.04,-17.785,1223.91,-53.4048,85.085,56.8643,-19.9967,-554.117,59.6801
7817,0,155.363,194.616,78.9,581.226,-18.8757,1223.48,-52.5949,85.4262,56.1463,-20.0819,-554.17,59.7273
7818,0,155.205,194.751,79.017,579.573,-19.9167,1223.29,-51.8928,85.8306,55.3133,-20.0744,-554.15,59.8159
7819,0,154.637,194.969,79.2262,577.919,-21.1013,1223,-51.0048,85.9978,54.6881,-20.1118,-554.153,59.7858
7820,0,155.007,195.28,77.877,575.999,-22.3411,1222.73,-50.1837,86.2603,54.0055,-20.1416,-554.129,59.8619
7821,0,154.481,195.557,78.0178,574.204,-23.519,1222.44,-49.4614,86.5737,53.2878,-20.2506,-554.102,59.7846
7822,0,154.67,195.789,76.8892,572.224,-24.7883,1222.01,-48.7216,86.7995,52.4819,-20.3026,-554.035,59.7791
7823,0,154.206,196.187,76.738,570.22,-25.9731,1221.72,-48.0212,87.1825,51.8393,-20.3663,-554.057,59.8409
7824,0,153.787,196.367,76.8168,568.321,-27.1437,1221.41,-47.3212,87.3912,51.036,-20.3826,-554.069,59.8295
7825,0,153.599,196.701,76.1461,566.245,-28.3785,1221.07,-46.6491,87.5337,50.2344,-20.3776,-554.081,59.8626
7826,0,153.26,196.979,76.1476,564.169,-29.5301,1220.74,-45.8946,87.7666,49.6136,-20.3615,-554.086,59.9329
7827,0,152.524,197.266,76.5777,562.319,-30.7993,1220.44,-45.2923,88.1263,48.8804,-20.3846,-554.014,59.8647
7828,0,152.324,197.626,76.0693,560.221,-32.0622,1220.21,-44.7035,88.5181,48.1042,-20.4107,-554.016,59.8734
7829,0,152.052,197.905,76.3346,558.241,-33.2291,1220.16,-44.0091,88.9109,47.3912,-20.5253,-554.014,59.9068
7830,0,151.747,198.307,75.8946,556.092,-34.4765,1219.94,-43.1195,88.9829,46.8835,-20.5338,-553.959,59.9086
7831,0,151.521,198.72,75.4064,553.938,-35.7166,1219.72,-42.3469,89.2895,46.2178,-20.5299,-553.815,60.0626
7832,0,150.927,199.096,75.6773,551.919,-36.9277,1219.62,-41.6296,89.5141,45.5186,-20.536,-553.917,59.9472
7833,0,150.326,199.115,76.6544,550.136,-38.1443,1219.68,-40.9558,89.8777,44.7367,-20.5218,-553.917,59.9317
7834,0,150.346,199.659,75.643,547.85,-39.3514,1219.49,-40.287,90.151,43.9916,-20.5565,-553.932,59.9493
7835,0,149.667,199.989,76.2876,545.875,-40.5981,1219.44,-39.4839,90.3232,43.3546,-20.6118,-553.918,59.9313
7836,0,149.394,200.145,76.398,543.898,-41.8486,1219.36,-38.7716,90.4148,42.6405,-20.6717,-553.884,59.9183
7837,0,148.728,200.588,76.6826,541.838,-43.08,1219.22,-38.1752,90.7254,42.0072,-20.7565,-553.907,59.8814
7838,0,148.604,200.975,76.3275,539.697,-44.3002,1219.09,-37.4751,90.9438,41.3212,-20.7575,-553.888,59.8729
7839,0,147.787,201.341,76.6874,537.671,-45.5019,1218.85,-36.6849,91.1091,40.6712,-20.8021,-553.883,59.8251
7840,0,147.582,201.826,76.146,535.468,-46.7963,1218.72,-35.8635,91.2405,40.0835,-20.8318,-553.918,59.8194
7841,0,147.013,202.134,76.6419,533.53,-47.8391,1218.58,-35.1195,91.3449,39.4669,-20.8887,-553.894,59.7977
7842,0,146.922,202.523,75.8857,531.316,-49.077,1218.42,-34.4657,91.5006,38.7927,-20.9319,-553.899,59.8156
7843,0,146.207,202.828,76.3234,529.317,-50.1122,1218.22,-33.9001,91.7594,38.1288,-20.8932,-553.894,59.9125
7844,0,146.034,203.326,75.6293,527.172,-51.3446,1218.08,-33.1822,92.0392,37.5109,-20.8763,-553.842,59.9047
7845,0,145.149,203.636,76.1155,525.168,-52.3543,1217.91,-32.4716,92.2608,36.8168,-20.9305,-553.771,59.8787
7846,0,145.067,203.968,75.3814,523.021,-53.3881,1217.7,-31.6855,92.3231,36.0983,-20.9616,-553.723,59.8779
7847,0,144.665,204.178,75.6238,521.154,-54.279,1217.73,-30.9301,92.5068,35.422,-20.9986,-553.693,59.8253
7848,0,144.692,204.432,74.7837,518.96,-55.1734,1217.6,-30.2008,92.7973,34.83,-21.0278,-553.645,59.7222
7849,0,144.192,204.68,74.9944,517.296,-56.0802,1217.56,-29.2928,93.0471,34.3759,-21.0032,-553.448,59.5786
7850,0,144.202,204.986,74.1254,515.311,-57.0319,1217.49,-28.7029,93.1573,33.3734,-20.9839,-553.46,59.6106
7851,0,144.043,205.072,74.1683,513.453,-57.7677,1217.5,-27.9695,93.4646,32.5434,-21.0551,-553.358,59.4683
7852,0,143.726,205.322,73.9908,511.606,-58.5798,1217.39,-26.9654,93.3968,31.9019,-21.0996,-553.433,59.5733
7853,0,143.38,205.547,74.0902,509.812,-59.4276,1217.42,-26.1723,93.5473,31.167,-21.1555,-553.483,59.5871
7854,0,142.972,205.792,74.1666,508.099,-60.268,1217.41,-25.2207,93.5318,30.6214,-21.2569,-553.506,59.5342
7855,0,142.861,205.982,74.0027,506.324,-61.0465,1217.46,-24.3932,93.5404,29.9857,-21.3455,-553.562,59.5423
7856,0,142.613,206.141,74.1747,504.69,-61.8401,1217.5,-23.6435,93.7415,29.357,-21.4179,-553.59,59.5388
7857,0,142.297,206.369,73.956,502.977,-62.6497,1217.46,-22.8818,94.016,28.6641,-21.3852,-553.671,59.5487
7858,0,142.03,206.565,73.8156,501.349,-63.4546,1217.4,-22.0779,94.1056,27.9725,-21.3307,-553.63,59.5327
7859,0,141.853,206.674,74.0173,499.806,-64.2527,1217.45,-21.3244,94.4295,27.3191,-21.2875,-553.643,59.4743
7860,0,141.804,206.919,73.2478,498.141,-65.1004,1217.32,-20.6559,94.6274,26.6145,-21.2675,-553.622,59.4874
7861,0,141.337,207.07,73.5509,496.663,-65.8866,1217.32,-19.9432,94.6438,25.8846,-21.2676,-553.613,59.5714
7862,0,141.241,207.195,73.5693,495.101,-66.616,1217.26,-19.1503,94.5427,25.1807,-21.3633,-553.626,59.6128
7863,0,141.352,207.319,72.7839,493.532,-67.3973,1217.09,-18.4227,94.6279,24.5087,-21.4549,-553.655,59.5828
7864,0,141,207.476,73.0428,492.085,-68.1487,1217.02,-17.7541,94.6377,23.794,-21.5008,-553.655,59.5125
7865,0,140.819,207.54,72.9931,490.723,-68.9217,1216.9,-17.0524,94.8168,23.2022,-21.4767,-553.684,59.5039
7866,0,140.794,207.779,72.3816,489.173,-69.8342,1216.78,-16.2292,95.149,22.6445,-21.4809,-553.656,59.4072
7867,0,140.568,207.929,72.3185,487.764,-70.6716,1216.65,-15.4232,95.5812,22.0848,-21.4546,-553.64,59.2903
7868,0,140.257,208.106,72.4851,486.417,-71.5127,1216.51,-14.7879,95.6489,21.3477,-21.4034,-553.589,59.336
7869,0,140.095,208.365,72.451,484.982,-72.4155,1216.42,-14.0293,95.6091,20.7033,-21.4409,-553.56,59.3739
7870,0,139.548,208.555,72.2756,483.755,-73.4113,1216.26,-13.3153,95.5964,20.0392,-21.4933,-553.522,59.3802
7871,0,139.438,208.749,72.0003,482.476,-74.3036,1216.04,-12.5849,95.6238,19.3545,-21.5399,-553.561,59.3992
7872,0,138.93,209.017,72.632,481.217,-75.1789,1215.88,-11.8639,95.6682,18.6838,-21.5568,-553.594,59.3517
7873,0,138.594,209.288,72.4677,479.942,-76.1845,1215.73,-11.1266,95.6657,18.0091,-21.5949,-553.565,59.3425
7874,0,138.359,209.41,72.3744,478.835,-77.1027,1215.65,-10.4283,95.665,17.2757,-21.6722,-553.59,59.3603
7875,0,138.283,209.625,71.831,477.475,-78.1235,1215.43,-9.66357,95.6919,16.6043,-21.7135,-553.613,59.373
7876,0,138.044,209.8,71.8186,476.287,-79.0586,1215.26,-8.96451,95.7134,15.9283,-21.7437,-553.585,59.3411
7877,0,137.803,209.945,71.4332,475.157,-79.9982,1215.13,-8.16925,95.6666,15.1708,-21.7693,-553.524,59.3013
7878,0,137.583,210.095,71.195,473.973,-80.9436,1214.93,-7.37181,95.7679,14.4972,-21.807,-553.544,59.2888
7879,0,137.56,210.168,70.9727,472.811,-81.8039,1214.82,-6.5834,95.7611,13.7842,-21.8381,-553.545,59.31
7880,0,137.146,210.273,71.3093,471.819,-82.7448,1214.8,-5.87159,95.5833,12.9457,-21.8725,-553.438,59.2464
7881,0,136.775,210.387,71.3694,470.756,-83.6567,1214.65,-5.06408,95.4917,12.1921,-21.9271,-553.401,59.2438
7882,0,136.579,210.474,71.3326,469.64,-84.5215,1214.53,-4.26644,95.5108,11.4063,-21.9971,-553.402,59.2611
7883,0,136.503,210.408,71.4051,468.57,-85.3408,1214.45,-3.4517,95.668,10.6399,-22.0103,-553.436,59.2416
7884,0,136.466,210.542,70.8739,467.369,-86.3081,1214.34,-2.63807,95.7962,9.90269,-21.9968,-553.471,59.2886
7885,0,136.337,210.484,71.2417,466.416,-87.1121,1214.35,-1.88096,95.8636,9.09176,-21.9716,-553.47,59.3472
7886,0,136.533,210.442,70.9567,465.276,-87.9212,1214.3,-1.01437,95.6697,8.23007,-21.9628,-553.444,59.3832
7887,0,136.307,210.479,70.9659,464.171,-88.8209,1214.23,-0.173595,95.6549,7.43421,-22.0037,-553.364,59.2985
7888,0,136.196,210.434,71.1382,463.067,-89.7109,1214.15,0.609856,95.5824,6.6217,-22.0693,-553.305,59.2262
7889,0,136.195,210.249,71.4343,462.14,-90.4795,1214.19,1.44248,95.4638,5.82084,-22.1394,-553.217,59.2588
7890,0,136.175,210.233,71.4986,461.09,-91.3817,1214.23,2.32141,95.4139,5.05801,-22.1947,-553.19,59.2954
7891,0,136.363,210.27,71.1282,459.89,-92.4585,1214.21,3.11206,95.3373,4.27154,-22.18,-553.195,59.3676
7892,0,136.157,210.321,71.1028,458.914,-93.5303,1214.16,3.94649,95.4226,3.54676,-22.1144,-553.203,59.3857
7893,0,135.76,210.32,71.5777,457.969,-94.5449,1214.03,4.78451,95.4339,2.74278,-22.0936,-553.159,59.3417
7894,0,135.987,210.358,71.0592,456.738,-95.6519,1213.94,5.54696,95.3406,1.90785,-22.1066,-553.113,59.3429
7895,0,136.023,210.357,70.8156,455.626,-96.7526,1213.87,6.3188,95.1167,1.03832,-22.1391,-553.089,59.3606
7896,0,135.878,210.371,71.0727,454.489,-97.8487,1213.74,7.15108,94.9914,0.297044,-22.1448,-553.05,59.3683
7897,0,135.643,210.361,71.4013,453.416,-98.9673,1213.58,7.95087,94.9031,-0.447541,-22.1485,-553.018,59.406
7898,0,135.378,210.414,71.5237,452.385,-100.226,1213.39,8.75931,94.8149,-1.21092,-22.0822,-552.984,59.4213
7899,0,135.114,210.581,71.6736,451.22,-101.569,1213.21,9.50455,94.8068,-1.93232,-22.033,-552.969,59.3921
7900,0,134.788,210.639,72.4918,450.141,-102.713,1213.02,10.2544,94.8005,-2.65954,-22.0076,-552.913,59.3834
7901,0,134.404,210.627,73.342,449.111,-103.871,1212.88,11.057,94.7167,-3.39499,-21.9868,-552.907,59.4
7902,0,134.008,210.715,73.822,448.129,-105.113,1212.84,11.6577,94.7901,-4.19421,-21.9706,-552.912,59.4111
7903,0,134.117,210.782,73.3752,447.108,-106.423,1212.82,12.4496,94.5929,-4.91669,-22.0062,-552.903,59.4589
7904,0,134.112,210.709,73.5477,446.209,-107.55,1212.85,13.1808,94.4737,-5.59088,-22.0047,-552.856,59.5064
7905,0,134.252,210.574,73.783,445.344,-108.631,1213.07,13.8655,94.3215,-6.35361,-21.9902,-552.806,59.4601
7906,0,134.745,210.616,73.1631,444.489,-109.952,1213.5,14.5782,94.253,-7.01413,-21.9928,-552.732,59.4016
7907,0,135.199,210.387,72.9975,443.784,-111.068,1213.88,15.2556,94.1422,-7.74779,-22.0524,-552.685,59.4121
7908,0,135.767,210.258,72.5601,442.992,-112.267,1214.24,15.9661,94.0096,-8.43495,-22.1216,-552.664,59.459
7909,0,135.864,210.177,72.1222,442.25,-113.535,1214.57,16.6995,93.834,-9.09045,-22.2024,-552.611,59.4842
7910,0,136.228,209.997,71.874,441.501,-114.698,1214.87,17.5213,93.9969,-9.5206,-22.2261,-552.462,59.3138
7911,0,136.537,209.762,72.1336,440.827,-115.87,1215.31,18.2149,93.8662,-10.3062,-22.2558,-552.487,59.4072
7912,0,136.921,209.619,72.1362,440.157,-117.126,1215.72,18.9741,93.7132,-11.0193,-22.2942,-552.488,59.4515
7913,0,137.203,209.475,72.433,439.471,-118.39,1216.09,19.7372,93.7115,-11.6411,-22.3004,-552.423,59.4225
7914,0,137.504,209.385,72.316,438.697,-119.784,1216.31,20.5538,93.7623,-12.2203,-22.3136,-552.333,59.2739
7915,0,137.705,209.253,72.9531,437.908,-121.116,1216.55,21.2604,93.5968,-12.9569,-22.3666,-552.245,59.1937
7916,0,137.763,209.216,73.1312,437.221,-122.642,1216.73,21.9709,93.453,-13.6536,-22.402,-552.176,59.224
7917,0,137.827,209.034,73.7519,436.621,-124.063,1216.92,22.6524,93.2133,-14.3446,-22.4327,-552.177,59.2899
7918,0,137.648,209.059,74.2706,435.91,-125.606,1216.97,23.4272,92.827,-15.164,-22.4186,-552.288,59.4863
7919,0,137.596,209.039,74.4868,435.147,-127.176,1217.02,24.2429,92.8601,-15.7238,-22.3965,-552.247,59.4291
7920,0,137.32,208.957,74.7214,434.529,-128.856,1217.02,24.9891,92.6944,-16.492,-22.4318,-552.246,59.434
7921,0,137.572,208.837,75.4163,433.825,-130.291,1217.19,25.6125,92.3964,-17.2255,-22.4847,-552.153,59.4431
7922,0,137.743,208.628,75.6059,433.248,-131.849,1217.32,26.2675,92.0623,-17.9596,-22.5568,-552.06,59.4859
7923,0,137.815,208.442,75.4922,432.66,-133.399,1217.39,26.9561,91.9581,-18.6178,-22.5949,-552.031,59.4986
7924,0,137.989,208.332,75.6703,432.043,-134.939,1217.53,27.7477,91.6456,-19.1922,-22.588,-551.983,59.5617
7925,0,138.22,208.171,75.9008,431.496,-136.527,1217.75,28.3041,91.5787,-19.8762,-22.5721,-551.989,59.6571
7926,0,138.759,207.967,75.9654,430.966,-138.079,1218.11,28.9618,91.4037,-20.4945,-22.5968,-551.873,59.646
7927,0,139.181,207.761,76.0046,430.479,-139.626,1218.43,29.6062,91.1095,-21.2017,-22.6674,-551.744,59.5986
7928,0,139.567,207.562,76.0294,429.93,-141.184,1218.7,30.2651,90.8328,-21.9628,-22.7003,-551.664,59.6206
7929,0,140.301,207.498,75.2596,429.34,-142.856,1218.99,30.8982,90.6085,-22.728,-22.6845,-551.656,59.6633
7930,0,140.773,207.306,75.2961,428.865,-144.411,1219.3,31.6085,90.4712,-23.4124,-22.6472,-551.666,59.6375
7931,0,141.196,206.938,75.982,428.541,-145.894,1219.73,32.339,90.3389,-24.1035,-22.6035,-551.683,59.6299
7932,0,141.652,206.786,75.987,427.956,-147.327,1219.92,33.0869,90.1482,-24.7945,-22.5867,-551.661,59.6472
7933,0,142.017,206.454,76.1185,427.479,-148.817,1219.98,33.7752,89.9253,-25.505,-22.5535,-551.612,59.6635
7934,0,142.046,206.223,76.6219,426.915,-150.331,1220.02,34.5317,89.6257,-26.2163,-22.53,-551.564,59.6833
7935,0,141.938,206.081,77.1377,426.382,-151.818,1219.94,35.3588,89.4216,-26.9612,-22.4885,-551.497,59.6768
7936,0,141.899,205.871,77.6483,425.846,-153.303,1219.85,36.112,89.1559,-27.7058,-22.4803,-551.456,59.6743
